gene	Score	Rank	Rank_z
CCNO	0.001117929767	2755.5	0.275709295548186
RRP8	1.1988421e-05	3540.5	0.275707931140038
ARL6IP6	3.231669e-05	5340	0.275612903225806
BRD7	5.93103595e-05	3923.5	0.275602532408803
CCNY	9.5085506e-05	2652	0.275590353915332
NOA1	3.65760325e-05	4053.5	0.275501565043317
PRDM2	0.00010360437	2675.66666666667	0.275456001084029
CYP2A6	3.2343378e-05	5335	0.275354838709677
CLEC12B	6.72537885e-05	4074.5	0.275306521957592
CENPU	6.94729631875e-05	1797.25	0.275278212349938
STEEP1	7.6180231e-05	4191	0.275160606974173
C8orf88	3.237664e-05	5331	0.275148387096774
TUBG2	0.000170700876	5281	0.275142058899271
HSPA2	3.238419e-05	5329	0.275045161290323
LINC01568	0.0001179678445	4641.5	0.274852296251633
GALNT16	0.000112172682	3130.5	0.274849775268545
RGPD8	3.240873e-05	5325	0.274838709677419
CSPG5	1.8912345e-05	1939	0.274833936319597
MROH2B	0.00024877222585	5091.5	0.274713697115868
KLHL18	8.60835313333333e-05	4504	0.274672643428289
USP28	4.29451545e-05	3142	0.274639325163489
MAN2A1	0.004538594082	5308	0.274596723947342
VTCN1	4.75280446666667e-05	3366	0.274504695408466
PRNP	-4.74630275e-05	2662.5	0.274402720969443
SLC37A4	3.243027e-05	5316	0.274374193548387
OR2F2	3.243999e-05	5314	0.274270967741936
OR5AK2	0.001084426865	2744	0.274260355743141
CCDC88C	5.87718865e-05	2883.5	0.274181002923127
RAET1G	3.95661715e-05	4140	0.274173868003829
SNORD116-10	0.000226692989	5058	0.274035574314139
MEF2B	3.245473e-05	5309	0.274012903225806
VEGFA	-3.3284385e-06	3214	0.273955677351331
SIK2	4.77344785e-05	3643.5	0.273884031755602
CRYGA	3.2457654e-05	5306	0.273858064516129
HYLS1	3.246838e-05	5305	0.273806451612903
KRT1	3.246961e-05	5304	0.273754838709677
LINC01829	8.99576565e-05	4370.5	0.273744950256256
FLNA	3.2479e-05	5302	0.273651612903226
NAGPA	9.078756e-05	4374	0.273558999095568
PLCE1	3.7670709e-05	3229.33333333333	0.273557563750887
KIAA1671-AS1	3.248743e-05	5300	0.273548387096774
GLT1D1	9.50449e-05	4416	0.27345384383479
OTOP2	3.2528762e-05	5294	0.273238709677419
SLC34A1	3.253202e-05	5293	0.273187096774194
STK31	4.9677163e-05	3671.5	0.273129615114059
RPRM	0.000693037873333333	2004.66666666667	0.272977247158463
ANGPTL7	3.25504e-05	5288	0.272929032258065
FAM99A	4.033999e-05	3339	0.272905074866848
GOLGA7B	0.000176662206	5275	0.272852137661618
SULT1A1	0.000132693171	2588	0.272774482840599
LINC00954	4.7223374e-05	3631.5	0.272768434357312
ATXN10	6.3504275e-05	3932.5	0.272694362375641
CSF3R	4.95214223333333e-05	3233.66666666667	0.272603446721743
ALG1	8.8076756e-05	4326.5	0.272524891970656
DLK1	-2.4972345e-05	2014.5	0.272443436390051
ERICH1	-4.14876885e-06	2025.75	0.272411977692205
HPCAL1	4.006169575e-05	3144.5	0.272378563179832
NUP107	0.000150503113	5010.5	0.272369146150071
NMT2	6.07305245e-05	3884	0.272366274746257
SCAMP2	0.0001241653531	4198	0.27234512558441
RTP2	0.0001424201695	4759	0.272314018691589
UBALD2	3.263238e-05	5276	0.272309677419355
CYP46A1	8.1060784e-05	4216.5	0.272297537935886
LRRCC1	3.2667973e-05	5274	0.272206451612903
C20orf203	0.000749898146666667	1997.66666666667	0.272201528220318
CC2D1A	3.2675827e-05	5271	0.272051612903226
COPS8	3.268314e-05	5270	0.272
RORC	5.9560927e-05	3841	0.271979901517435
ACR	3.2723387e-05	5267	0.271845161290323
DRICH1	1.86726411666667e-05	3563.33333333333	0.271836953843441
LAMA5	8.67293333333335e-07	2604.33333333333	0.271785213162814
OSBP2	0.000115051432	4549.5	0.271765812481158
KRTAP5-10	3.274659e-05	5264	0.271690322580645
MFSD6L	3.2777985e-05	5262	0.271587096774194
PDE8A	6.42236333333334e-06	2419.66666666667	0.271576202748794
HSD17B3	8.05692e-05	4194	0.271429524670887
ZKSCAN2	3.2880165e-05	5256	0.271277419354839
POU3F1	3.288716e-05	5255	0.271225806451613
PLGLA	9.7853829e-05	4393	0.271191397849462
SPINDOC	3.2899978e-05	5254	0.271174193548387
NMD3	6.04989641e-05	3655.66666666667	0.271130121627776
TMEM41B	-4.6989185e-05	2637.5	0.271033142379585
XIRP1	3.298813e-05	5250	0.270967741935484
DNAJC4	3.2990007e-05	5249	0.270916129032258
SI	4.39356955e-05	2950.5	0.270890001004924
SMIM1	3.301051e-05	5248	0.270864516129032
SLC40A1	2.69510609e-05	2236	0.270833847248577
FAM135A	-3.9244585e-05	2776	0.270805121253201
TAAR2	3.302781e-05	5246	0.270761290322581
TAOK3	0.000226912975	4036.66666666667	0.270732637624531
PDGFA	5.58562686666667e-05	3291.66666666667	0.270704886285017
ARHGEF4	4.109640925e-05	2380.75	0.270655590854786
SLC6A17	3.67842102e-05	3029.66666666667	0.270626303960956
LINC02873	3.3112785e-05	5242	0.270554838709677
NADSYN1	2.26589383333333e-05	2908.66666666667	0.270492699953526
RTL8A	3.312426e-05	5239	0.2704
RB1CC1	8.91322405e-05	4291.5	0.270302964526178
OR2L5	3.3144723e-05	5236	0.270245161290323
NEXN	7.9445372e-05	4148	0.270228439352829
HS1BP3-IT1	-1.4840948e-07	1794	0.270221418888387
TOM1L1	0.0002248127757	4980.5	0.270206652597729
SEC14L6	0.0001961859173	4919.5	0.270137674605567
CLIP3	3.3182918e-05	5233	0.270090322580645
LINC02532	0.0046428385555	5223.5	0.270039915586373
FAM72A	3.3191798e-05	5232	0.270038709677419
CCDC89	3.3245757e-05	5230	0.269935483870968
DNM3	3.50879171e-05	2555.5	0.269433347167279
ZNF426	3.3415672e-05	5220	0.26941935483871
LINC00917	3.3439715e-05	5218	0.269316129032258
SLC30A7	1.673224175e-05	2795.5	0.269315824894968
SH2D5	6.7727936e-05	3952	0.269228338860416
NEFH	8.8054345e-06	4081.5	0.269198304079696
ATXN2L	8.1417565e-05	1852	0.269155467447974
ZNF835	5.27940385e-05	2873.5	0.269139825143202
PHF20	4.36326535e-05	2984.5	0.269130263230203
ZNF785	3.3471348e-05	5214	0.269109677419355
NOSIP	0.0001611198571	4783	0.269104692995679
MYORG	3.3491488e-05	5213	0.269058064516129
CST13P	9.9958645e-05	4363	0.269032016882725
KIRREL1	4.717716e-05	3493	0.269024620641142
ZNF875	3.357409e-05	5210	0.268903225806452
CEP135	3.365217e-05	5207	0.268748387096774
MAGED2	3.366375e-05	5206	0.268696774193548
AGXT	8.787897875e-05	4555	0.268661906913692
GRIK5	3.370945e-05	5204	0.268593548387097
PHPT1	3.374063e-05	5201	0.268438709677419
TTF2	9.5859691e-05	2382	0.26841979088708
MRFAP1L1	3.3747114e-05	5200	0.268387096774194
HPSE2	7.33642106666667e-05	3510	0.26838473800441
LINC01566	7.312511669e-05	935.5	0.268361378249162
MIR203A	5.7772018e-05	3709	0.268344166415436
TOB2	3.3793378e-05	5199	0.268335483870968
G6PC1	3.390028e-05	5194	0.268077419354839
SLC24A4	6.93350373e-05	3093.25	0.267968685842604
SLC6A1-AS1	7.28015e-05	3985.5	0.267877962013868
AKR1E2	6.1836542e-05	3794	0.26779443272033
KIAA2013	-2.245786e-06	3096	0.267716836484313
SLC46A2	-3.853788e-05	2781	0.267696771278224
MGAT4D	3.405543e-05	5186	0.267664516129032
FLG-AS1	5.731037e-06	1777	0.267660792287995
HIF1A-AS1	6.041981e-06	1776	0.267510167193855
RNASEH2A	3.408379e-05	5183	0.267509677419355
STX18-AS1	2.20790036666667e-05	2961.33333333333	0.267476138938642
PPP2R5E	9.0850396e-05	4244	0.26724035775299
CCDC148-AS1	4.16859373e-05	3090.5	0.2672156768164
FEZ1	3.5938785e-06	3234	0.267215478429029
SHOC2	5.1574232e-05	3565	0.267168485579339
OR2Z1	3.42087e-05	5174	0.267045161290323
CAMK4	0.003217092808	4444	0.266963939282878
ALKAL1	4.39980698333333e-05	2854.66666666667	0.266950010371662
ACSM3	0.000110543908666667	2403	0.266903841566435
ZNF841	3.424229e-05	5171	0.266890322580645
LOXL1	0.000221673302666667	4827.66666666667	0.266838782163948
ARHGAP5	3.4319706e-05	5169	0.266787096774194
POLR1E	3.4337812e-05	5167	0.266683870967742
EPAS1	5.54575413333333e-05	3003.66666666667	0.266622240368073
COQ7	0.00012242452425	4732	0.266559507115821
LINC00636	6.71449206666667e-05	3471	0.26647890337908
CRYBG2	4.27469e-05	3169.5	0.266429584966335
CYBA	3.4387398e-05	5162	0.266425806451613
CPNE2	8.22153182466667e-05	3948	0.266358113430308
PLEKHG6	4.3325808e-05	4097.5	0.266336624734584
GOLGA2P7	0.0001071437899	4589.5	0.266284040056557
TMED7	3.4394474e-05	5159	0.266270967741936
SYN1	0.0001658220717	4746	0.266266304893981
LINC02398	4.161936375e-05	3094.5	0.266175700934579
CFI	6.9086656e-05	3898.5	0.266149331725455
CEP120	3.57224403333333e-05	2937	0.266022290219212
TENT5D	5.4893305e-05	3595	0.26597962013868
LARS1	6.3158821e-05	3774	0.265931222992664
TACR3	3.4459554e-05	5152	0.265909677419355
DEFB1	6.93265323333333e-05	3676.66666666667	0.265821566688977
PTPN2	0.0004922023455	2712	0.265713543055062
LINC00992	8.895427e-06	1764	0.265702666064166
VSTM1	-3.7172962e-05	2680	0.265602752066236
NOX5	0.000129417558	4534	0.265564626670686
CALCOCO2	1.71165866e-05	3173	0.265550249051233
FNTB	0.000184456135	5142	0.265492560578012
F10	0.0001024084	4311.5	0.265445241684253
HSPA1L	3.4538447e-05	5143	0.265445161290323
MIR613	3.4542616e-05	5142	0.265393548387097
ZNF34	9.493874e-06	3273.5	0.265392712660768
CASP4	6.24847035e-05	3744	0.265335986333032
TTLL1	4.3890787e-05	3265.5	0.265298924731183
TAZ	0.0001047917058	815.5	0.265162081661812
CSGALNACT2	4.77698705e-05	3416.5	0.265149552808763
TM4SF1	3.4607645e-05	5137	0.265135483870968
SDCBP2-AS1	3.4614044e-05	5136	0.265083870967742
MELK	6.01337096666667e-05	3247.66666666667	0.26504396827818
RSRP1	0.0001165402965	4417.5	0.265026228519747
CHRDL1	2.86130025e-05	2324.5	0.264920590467113
CYP4F8	0.0001099811765	4357	0.264909737714803
DCTD	5.2608753e-05	3222	0.264897951908924
FAHD2CP	4.65203975e-05	2880	0.264831755602452
NUCB1	4.94956705e-05	1414	0.264799901082596
ANXA2P1	1.0129387e-05	1758	0.264798915499322
SEMA5B	5.99189605e-05	3660.5	0.264667832378655
SLC25A15	3.4648252e-05	5126	0.264567741935484
TESK1	9.378278e-05	3671	0.264548616123812
CFAP298	3.46499e-05	5125	0.264516129032258
UGT1A6	0.00010770257	3370	0.264460368083019
COA7	7.59870985e-05	3951.5	0.264412340468295
MIR519D	3.4687113e-05	5121	0.264309677419355
NOBOX	3.4691788e-05	5119	0.264206451612903
LINC01592	7.08458825e-05	3877.5	0.264185629584966
LINC02291	0.0001026207	4280.5	0.264040759722641
MPV17	3.4708923e-05	5115	0.264
LINC01913	3.471077e-05	5114	0.263948387096774
NR2C1	5.03805843333333e-05	3180.33333333333	0.263916014113677
SYT13	4.3011597e-05	3009	0.263889056376244
F7	4.2446565e-05	3946	0.263863928205278
GATA1	3.4718516e-05	5112	0.263845161290323
TRIM31	3.4722732e-05	5111	0.263793548387097
LTBP3	2.2947441e-05	2577.5	0.263778925521822
MICAL1	3.4724402e-05	5110	0.263741935483871
FRG2B	9.0892786e-05	2731.5	0.263668214249824
TTLL10	0.000101104152	4260	0.263642568586072
HR	3.4729528e-05	5108	0.263638709677419
RASA3	5.8622823825e-05	2710	0.263533177306815
TOP3B	0.0001106055808	4608	0.263525921606927
SETD3	8.376878e-05	4062	0.263272434931163
WNT8A	0.0002693625584	4882.5	0.263193407697719
SLC35F5	0.00313929202596667	1239.66666666667	0.263168820381635
LINC01099	1.1989957e-05	1747	0.263142039463775
IRX2	0.00014029870345	4730.5	0.263066167174419
ELMOD1	3.3346284e-05	2919	0.263061585664923
EPM2AIP1	3.489392e-05	5096	0.26301935483871
UTS2B	6.836899025e-05	1656.5	0.263016117372067
SPSB2	4.502354925e-05	2972	0.262981408903628
STX1B	0.000186629748333333	4614.33333333333	0.26283493571581
MYBPC2	3.4921235e-05	5092	0.262812903225806
LPAR2	-3.922537e-05	2266	0.262750289831834
INTS3	6.950513e-06	3169.5	0.262648793784528
ZRANB1	5.19329136666667e-05	3243	0.262544117647227
VPS41	0.00198900706066667	3365.66666666667	0.26253119555592
DACH2	5.758066165e-05	3268	0.262511612022734
SH3BGR	3.4955272e-05	5086	0.262503225806452
FNDC5	3.4968525e-05	5085	0.262451612903226
FAM114A2	6.8139929e-05	3787.5	0.262351040096473
LINC00592	3.498699e-05	5082	0.262296774193548
PAQR8	6.40283233333333e-05	3144.33333333333	0.262185647791364
BACH1	6.02541698333333e-05	2938	0.26211955705506
CFAP94	8.3509269e-05	2539.66666666667	0.262117301960981
TSC1	0.00127537624025	5003.5	0.262106642548488
SP140	4.710520925e-05	2886	0.262037584162396
BEGAIN	0.000100703451666667	2556	0.261914738119784
GRB14	0.0001104522812	3886.66666666667	0.261913700591249
UTP25	3.506576e-05	5074	0.261883870967742
ZFAS1	3.507583e-05	5072	0.26178064516129
PITPNC1	0.0018276027422	2236.8	0.261736987731956
BPIFA2	3.5099114e-05	5071	0.261729032258065
WASH2P	0.0014783223945	5005.5	0.26169663350417
MSANTD2	3.5107278e-05	5070	0.261677419354839
UNC5B	6.84474633333333e-05	2736	0.261548662693319
TAS2R16	3.5150537e-05	5066	0.261470967741936
TLK2	0.000118126807	4358	0.261417586172244
KCNMB1	0.000114409172666667	3850	0.261337628565844
H2AC1	3.5160763e-05	5063	0.261316129032258
CEP170B	2.40828366666667e-05	3572.33333333333	0.261273017097503
OSBP	3.5172892e-05	5061	0.261212903225806
LMCD1-AS1	2.64563077e-05	2050.6	0.261134078052673
MYG1	3.5204273e-05	5057	0.261006451612903
DRD2	4.7854741e-05	3294.5	0.26090571801829
CYP2W1	3.522512e-05	5055	0.260903225806452
PCBP2	9.6405072e-05	4167	0.260871068234348
CHD2	0.0002138413966	1108.2	0.260870775565363
FAM32A	0.000130921312	4450	0.260838106722942
WDR90	3.5282665e-05	5052	0.260748387096774
FBLN5	3.5096765e-05	1971	0.260732518864503
C11orf65	0.000168562686333333	4207.33333333333	0.260720572080495
SKIL	3.5357072e-05	5049	0.260593548387097
SREBF2	6.157643e-05	2679.25	0.260377675368878
PRSS53	0.0001541679835	2544	0.260365170265162
RBM34	3.43655567333333e-05	1423	0.26034024619986
LINC00339	3.5409394e-05	5044	0.260335483870968
MIR660	3.5412024e-05	5043	0.260283870967742
MED13L	0.0001676473664	4926	0.2600868805543
IER5	-3.593216e-05	2188	0.260011641862115
PYROXD1	0.000153267940666667	3086	0.259982436790098
EIF2A	0.000172982717666667	4409	0.259979248569535
SH3BGRL3	3.9477405e-05	2190	0.259863660988399
NAP1L2	3.554368e-05	5031	0.259664516129032
HNMT	5.0513719e-05	2597.75	0.25952565013661
MTRNR2L7	3.5604684e-05	5027	0.259458064516129
FSD1L	0.0001972026277	4709.5	0.259445603456939
RLF	3.56409e-05	5025	0.259354838709677
NANOG	0.000170107764833333	3927	0.259308830422255
CEP78	-1.6991075e-05	1929	0.259267954268278
NHEJ1	7.6903438e-05	2479	0.259228960100001
AKAP1	6.1212006e-05	3229.66666666667	0.259220467962848
GOLT1A	5.81117565e-06	4611	0.259200284629981
TRIM62	4.12260613333333e-05	2907.66666666667	0.259198792093004
ATP6V0D2	6.14221856666667e-05	3886	0.259104622256902
ZNF277	0.000107081733	4213.5	0.259091870163803
CLEC18B	4.83684415e-05	3229.5	0.258968385086926
BUB1B	4.6351972e-05	3103.5	0.258966134056879
IL10RA	0.0001170305024	3578	0.258798949496304
ERRFI1	3.5728324e-05	5014	0.258787096774194
DIRAS2	3.5732777e-05	5013	0.258735483870968
GNG4	7.0496877e-05	2907.6	0.258678266389815
PDE1B	0.000107074583766667	3859.66666666667	0.258592551285604
NPM2	0.000110841676	2573	0.258566978193146
NIPAL4	0.0001673242938	4876	0.258545863397616
CAPG	3.5806952e-05	5009	0.258529032258065
ZNF366	7.95947166666667e-05	2796.33333333333	0.258516908044478
RPUSD2	3.582633e-05	5007	0.258425806451613
STOX1	4.5798464e-05	3052.5	0.258411255150236
DENND4B	0.0001174805772	4543.5	0.25831565772148
ZMIZ1	0.000150455066666667	2264	0.258252311700128
GEMIN8P4	2.06394e-05	1714	0.258171411357132
NOLC1	3.590527e-05	5000	0.258064516129032
RASSF8	4.96789098333333e-05	2155.66666666667	0.257937264247282
HIVEP2	3.10831245e-05	2481	0.257925069539152
FUT6	3.5942558e-05	4997	0.257909677419355
TMEM54	3.5981648e-05	4994	0.257754838709677
C11orf71	0.000122513914	4318.5	0.257741412923324
CFAP20DC	3.5993107e-05	4993	0.257703225806452
ZNF354B	3.0259452e-05	3388	0.25763870773387
TPSB2	9.4218848e-05	2669.5	0.257608762938398
CYP4Z2P	9.7218291e-05	3137.66666666667	0.257531915071908
ST6GALNAC6	5.11293333333333e-05	2065	0.257415093185408
ABCF2	3.606289e-05	4986	0.257341935483871
TMLHE	6.81448673333333e-05	3580.66666666667	0.257256579568106
CELA2A	3.6088106e-05	4983	0.257187096774194
MIR100	5.189977e-05	3327.5	0.257183318259471
HINFP	3.6093526e-05	4982	0.257135483870968
KHSRP	3.612053e-05	4981	0.257083870967742
RAC1	3.6133584e-05	4979	0.25698064516129
NSUN7	7.59701326666667e-05	3466.33333333333	0.25682558579059
LINC01135	2.310924e-05	1705	0.256815785509866
UBLCP1	3.6215057e-05	4975	0.256774193548387
TNFRSF14	0.000110850159	4443.5	0.256768312367292
CSNK1G1	3.31889638e-05	2213.4	0.25676687770144
MPC1L	7.41096825e-05	3763.5	0.256762054064918
GNB3	3.6217545e-05	4974	0.256722580645161
SSTR3	2.3148219e-05	1704	0.256665160415725
SLC16A5	3.92043671333333e-05	2779	0.256415274646945
MRPS33	3.630973e-05	4966	0.256309677419355
CT83	0.0001078633585	4161.5	0.25626136066727
GPR176	6.17458395e-05	2126.75	0.256248601698987
SMPDL3A	8.05671243e-05	4696.5	0.256248414573831
ENTPD1-AS1	8.9069847075e-05	3170	0.255968669717118
PKHD1L1	7.491778e-05	3750	0.255869761832982
AZI2	3.641092e-05	4957	0.255845161290323
NADK2	3.9537385e-05	3723	0.255819677467944
PWWP3B	4.5885399e-05	2298.5	0.255806418640435
UBA7	0.00014165899729	3971.66666666667	0.255798442571946
LINC02226	5.1861211e-05	3278.5	0.255705195457743
SNRK	8.42161266666667e-05	2461	0.255571033657632
PTTG1	0.00016710309875	4809.5	0.255559160192217
ERBB2	0.000218365506	4292.33333333333	0.255454604888854
TSSK1B	3.652831e-05	4947	0.255329032258065
C10orf105	4.938210085e-05	2839	0.255237061601849
ASL	3.1441508e-05	3455	0.255156040795106
SORBS3	3.655537e-05	4943	0.255122580645161
ADH1A	3.656745e-05	4941	0.25501935483871
DEFB115	0.0001145079065	4185	0.255005848658426
PDE6C	0.000113137781	4174.5	0.255001587780123
GON4L	7.0611355e-05	3670.5	0.254943704150337
PATE2	3.6608333e-05	4939	0.254916129032258
MIR184	3.661673e-05	4938	0.254864516129032
KLHL42	0.000115844424666667	2822	0.25476863851429
KIF7	9.844910314e-05	3840.66666666667	0.254714661455532
NIF3L1	3.6639096e-05	4935	0.254709677419355
DYNLRB2	0.000159458002	4489	0.25461481258165
ILRUN	5.1093739e-05	3199	0.254534740227113
MIR504	3.6690715e-05	4931	0.254503225806452
PCCA	3.6650245e-05	2638	0.254452891469534
PHB	3.6698784e-05	4930	0.254451612903226
PLEKHJ1	3.6729904e-05	4929	0.2544
ARL9	3.6760684e-05	4926	0.254245161290323
JAM2	0.000131806721	3704.66666666667	0.254217210213462
MALSU1	-1.434805e-05	1898.5	0.254129321846955
FAM151B	5.09168355e-05	1597.5	0.254059669176238
RABGGTB	3.6835867e-05	4920	0.253935483870968
MYRIP	6.348503e-05	3217.33333333333	0.253916959392905
EPHA6	2.49716785e-05	2612	0.253800999203077
TMEM134	3.686066e-05	4915	0.253677419354839
IFNG	0.0001016701765	4312	0.253595160561491
IFIT1	3.688803e-05	4912	0.253522580645161
OLFM4	3.50254266666667e-05	2149.66666666667	0.25347135766279
HAL	3.691459e-05	4909	0.253367741935484
RPL7L1	3.6917067e-05	4908	0.253316129032258
DNAH2	7.04526803333333e-05	1960.33333333333	0.253264796252346
DARS1	0.0001013662965	4046	0.253183961410914
MIR183	0.00011562646	2519	0.253140387900713
KCTD7	2.97062982e-05	1934.2	0.253114812446691
SLC25A43	5.654131345e-05	983.5	0.253102466793169
HTR3E	3.6951886e-05	4903	0.253058064516129
TNFSF9	9.95629886666667e-05	3503.33333333333	0.25305519191349
REC114	0.00014735412575	4398	0.253021887247513
CHD1	3.6955233e-05	4902	0.253006451612903
FLJ40288	0.0004821010865	4745	0.252723947341976
MIR1283-1	3.6998925e-05	4896	0.252696774193548
OR5M3	8.7238095e-05	2633.5	0.252695729072455
PTPRR	8.2925726e-05	2480	0.252689400321656
HYAL4	3.700492e-05	4895	0.252645161290323
UNC5B-AS1	4.42870433333333e-05	2183.66666666667	0.252606289377976
MPHOSPH8	3.700636e-05	4894	0.252593548387097
AGGF1	3.7016955e-05	4891	0.252438709677419
BDNF-AS	6.06372075e-05	3425	0.252430615153261
NARF	3.7019923e-05	4890	0.252387096774194
CYB561	3.7021066e-05	4889	0.252335483870968
MAP2K1	3.543622e-05	2720	0.252176084056038
STC1	3.7074835e-05	4883	0.252025806451613
SNRNP40	5.3732582e-05	3226	0.252017927846448
HLA-DOB	0.000100510307	3089.66666666667	0.251857692632141
UGT2B17	0.0004462480685	2540	0.251853602653
MPPED1	3.6519957e-05	2153.66666666667	0.251808383948997
FMR1	7.7700365e-05	3698	0.251719505577329
FRAT1	0.00013959949465	4489.5	0.251716591597063
MIR105-2	3.712582e-05	4877	0.251716129032258
NEIL3	0.000109128763	3456.33333333333	0.251647910659203
RP2	3.715295e-05	4874	0.251561290322581
CNOT6	0.000188800597333333	4368.66666666667	0.251520642550819
DAGLA	3.7156056e-05	4873	0.251509677419355
MYH7	8.1313145e-05	3765	0.251462727364084
PTGER4	8.46424816666667e-05	3493.33333333333	0.251457461373957
TREML4	0.000114978707	2775	0.251432917018651
ORC1	3.71829e-05	4871	0.251406451612903
ACSBG1	9.6150345e-05	3967.5	0.251405245703949
ZFP36L2	0.0001734403963	4810.5	0.251402754981561
STT3A	3.7183087e-05	4870	0.251354838709677
TBC1D8B	3.7198144e-05	4867	0.2512
A1BG	3.721538e-05	4865	0.251096774193548
MECR	0.0001066991485	4042	0.251071208923726
RAD23B	0.000113994597	3072.66666666667	0.250895475324193
UBQLN1	0.000110192151666667	2720.66666666667	0.250883755029862
LONRF3	0.000132251593333333	1689	0.250659063300005
PSMD2	3.7330778e-05	4854	0.250529032258065
NEDD4	3.92133438e-05	1513.4	0.25051162406993
BTBD11	6.9611469e-05	2640	0.250508737019819
DNAI1	3.7342452e-05	4852	0.250425806451613
PPP2R1B	-6.719372e-06	2562	0.250403307921422
LHX9	3.7349862e-05	4851	0.250374193548387
RWDD1	0.000151375745	4365	0.250341071249121
ATP8B4	6.20202595e-05	2715	0.250307404681457
SERPINB1	0.000129255206666667	1859	0.250274147122679
SUPT7L	3.7359576e-05	4849	0.250270967741935
HSD17B6	3.736246e-05	4848	0.25021935483871
KRT81	3.2229496e-05	3318	0.250213835157841
STAB2	0.000108466151	4041	0.25021308411215
SGO1	5.01607545e-05	2982	0.250128992061099
OPN1SW	3.7372072e-05	4846	0.250116129032258
